,X,Y,Z
262,-0.729751,0.298881,-12.1971
263,-0.723601,0.29962,-12.1997
264,-0.718179,0.30038,-12.2026
265,-0.71349,0.301155,-12.2058
266,-0.709529,0.301938,-12.2091
267,-0.706308,0.302737,-12.2127
268,-0.703798,0.303543,-12.2164
269,-0.70198,0.304338,-12.2203
270,-0.700842,0.305133,-12.2243
271,-0.70034,0.305917,-12.2284
272,-0.700438,0.306686,-12.2325
273,-0.70111,0.307443,-12.2368
274,-0.702289,0.308165,-12.241
275,-0.703937,0.308865,-12.2452
276,-0.705995,0.309527,-12.2494
277,-0.70842,0.310158,-12.2536
278,-0.711144,0.310744,-12.2577
279,-0.71411,0.311292,-12.2616
280,-0.71728,0.311785,-12.2655
281,-0.720585,0.312232,-12.2692
282,-0.723957,0.312624,-12.2728
283,-0.727372,0.312969,-12.2761
284,-0.730761,0.313246,-12.2793
285,-0.73408,0.313471,-12.2822
286,-0.737283,0.313644,-12.2849
287,-0.740343,0.313755,-12.2874
288,-0.743214,0.313812,-12.2897
289,-0.745872,0.313813,-12.2917
290,-0.748282,0.313765,-12.2934
291,-0.75043,0.313675,-12.2948
292,-0.752296,0.31353,-12.296
293,-0.753871,0.31335,-12.297
294,-0.755138,0.313139,-12.2976
295,-0.7561,0.312896,-12.298
296,-0.756747,0.312631,-12.2981
297,-0.757087,0.312347,-12.2979
298,-0.757116,0.312053,-12.2975
299,-0.75685,0.311762,-12.2969
300,-0.756279,0.311466,-12.2959
301,-0.755416,0.311184,-12.2948
302,-0.754279,0.31092,-12.2934
303,-0.75286,0.31068,-12.2918
304,-0.751173,0.310468,-12.29
305,-0.749236,0.310295,-12.288
306,-0.747047,0.310159,-12.2858
307,-0.744622,0.310075,-12.2834
308,-0.741963,0.310039,-12.2809
309,-0.739093,0.310062,-12.2782
310,-0.736015,0.310132,-12.2754
311,-0.732749,0.310269,-12.2725
312,-0.729291,0.310455,-12.2694
313,-0.725676,0.310695,-12.2664
314,-0.721905,0.310988,-12.2632
315,-0.718003,0.311342,-12.26
316,-0.713978,0.311741,-12.2568
317,-0.709849,0.312183,-12.2536
318,-0.705626,0.312665,-12.2503
319,-0.701332,0.313188,-12.2471
320,-0.696984,0.313736,-12.2439
321,-0.692596,0.314309,-12.2408
322,-0.688181,0.314906,-12.2377
323,-0.683764,0.315515,-12.2347
324,-0.679368,0.316136,-12.2317
325,-0.674983,0.316756,-12.2288
326,-0.670648,0.317383,-12.226
327,-0.666373,0.31799,-12.2233
328,-0.662174,0.31859,-12.2207
329,-0.658051,0.319166,-12.2182
330,-0.654033,0.319718,-12.2158
331,-0.650121,0.320244,-12.2135
332,-0.646319,0.320734,-12.2113
333,-0.642638,0.321181,-12.2092
334,-0.63909,0.321588,-12.2072
335,-0.635658,0.321946,-12.2054
336,-0.632349,0.322256,-12.2036
337,-0.629162,0.322513,-12.2019
338,-0.62609,0.322714,-12.2003
339,-0.623132,0.322859,-12.1988
340,-0.620266,0.32295,-12.1974
341,-0.617493,0.322985,-12.196
342,-0.614787,0.322958,-12.1948
343,-0.612148,0.322874,-12.1936
344,-0.609549,0.322738,-12.1924
345,-0.606985,0.322543,-12.1913
346,-0.60442,0.322291,-12.1903
347,-0.601848,0.321989,-12.1893
348,-0.599236,0.321645,-12.1883
349,-0.596583,0.321237,-12.1874
350,-0.593841,0.320791,-12.1864
351,-0.591007,0.320297,-12.1855
352,-0.588036,0.319762,-12.1846
353,-0.584932,0.319184,-12.1837
354,-0.581636,0.318561,-12.1827
355,-0.578144,0.317908,-12.1817
356,-0.574436,0.317218,-12.1807
357,-0.570468,0.316488,-12.1796
358,-0.566223,0.315733,-12.1785
359,-0.561676,0.314943,-12.1772
360,-0.556805,0.314131,-12.1759
361,-0.551577,0.313284,-12.1745
362,-0.545968,0.312412,-12.1729
363,-0.539967,0.311516,-12.1713
364,-0.533542,0.3106,-12.1695
365,-0.526673,0.309655,-12.1675
366,-0.519335,0.30869,-12.1654
367,-0.511528,0.307705,-12.1631
368,-0.50322,0.3067,-12.1606
369,-0.4944,0.305675,-12.158
370,-0.485065,0.304625,-12.1551
371,-0.475203,0.303556,-12.152
372,-0.464811,0.302474,-12.1487
373,-0.45388,0.301369,-12.1451
374,-0.44243,0.300252,-12.1413
