,X,Y,Z
691,1.90583,4.94003,-0.908095
692,1.65184,4.94793,-1.1484
693,1.44314,4.95255,-1.35845
694,1.27661,4.95395,-1.53734
695,1.14939,4.95218,-1.68473
696,1.05802,4.94741,-1.80018
697,0.99922,4.93982,-1.88387
698,0.969645,4.92964,-1.93609
699,0.965789,4.91716,-1.95782
700,0.984379,4.90269,-1.94996
701,1.02199,4.88661,-1.91439
702,1.07536,4.86929,-1.85333
703,1.14126,4.85113,-1.76955
704,1.21655,4.83257,-1.66615
705,1.29841,4.814,-1.54639
706,1.38395,4.79584,-1.41438
707,1.47059,4.77848,-1.27382
708,1.55599,4.76229,-1.1293
709,1.63791,4.74758,-0.984739
710,1.71434,4.73465,-0.844361
711,1.78382,4.72375,-0.712052
712,1.84483,4.71502,-0.591493
713,1.89644,4.70862,-0.48598
714,1.93785,4.70458,-0.398412
715,1.96863,4.70295,-0.331031
716,1.98889,4.70368,-0.285354
717,1.99882,4.70668,-0.262661
718,1.99912,4.71181,-0.263092
719,1.99078,4.71895,-0.286592
720,1.97485,4.7279,-0.332334
721,1.95316,4.73845,-0.398465
722,1.92719,4.75042,-0.483146
723,1.89908,4.76354,-0.583896
724,1.8708,4.77759,-0.697509
725,1.84463,4.79232,-0.820756
726,1.82263,4.8075,-0.950116
727,1.80695,4.8229,-1.08185
728,1.79964,4.83824,-1.21233
729,1.80247,4.85331,-1.33827
730,1.81724,4.86787,-1.4559
731,1.84519,4.8817,-1.56265
732,1.8873,4.89459,-1.65588
733,1.94444,4.90634,-1.73331
734,2.01683,4.91678,-1.7937
735,2.10463,4.92575,-1.83562
736,2.20731,4.93315,-1.85906
737,2.32415,4.93886,-1.8642
738,2.45427,4.94284,-1.85155
739,2.59635,4.94507,-1.82235
740,2.74894,4.94552,-1.77838
741,2.91036,4.94425,-1.72139
742,3.0789,4.94131,-1.65347
743,3.25282,4.93678,-1.57733
744,3.43028,4.93081,-1.49522
745,3.60968,4.92347,-1.4096
746,3.78931,4.91495,-1.32307
747,3.96785,4.90537,-1.23764
748,4.14396,4.89492,-1.15544
749,4.3166,4.88372,-1.07835
750,4.48493,4.87198,-1.0079
751,4.64842,4.85982,-0.945101
752,4.80656,4.84741,-0.891001
753,4.95941,4.83489,-0.846065
754,5.10685,4.82236,-0.810407
755,5.24924,4.80998,-0.783666
756,5.38705,4.79785,-0.765594
757,5.52085,4.78606,-0.755107
758,5.65138,4.77469,-0.75117
759,5.77949,4.76384,-0.752438
760,5.90601,4.7536,-0.757494
761,6.0319,4.74404,-0.764608
762,6.15807,4.73524,-0.772366
763,6.28548,4.72728,-0.778793
764,6.41492,4.72027,-0.782732
765,6.547,4.71433,-0.782395
766,6.68252,4.70953,-0.776663
767,6.8217,4.706,-0.764561
768,6.96506,4.70385,-0.745303
769,7.11258,4.7032,-0.71841
770,7.26444,4.70412,-0.683182
771,7.4204,4.7067,-0.640153
772,7.5801,4.71101,-0.589061
773,7.74311,4.71709,-0.530524
774,7.90895,4.7249,-0.464912
775,8.07689,4.73446,-0.393172
776,8.2461,4.74567,-0.315793
777,8.41599,4.75844,-0.233795
778,8.5856,4.77258,-0.147978
779,8.75428,4.78788,-0.0592032
780,8.9211,4.80413,0.0316878
781,9.0853,4.82099,0.123992
782,9.24629,4.8382,0.216915
783,9.40337,4.85539,0.310318
784,9.55612,4.87222,0.403618
785,9.70407,4.88834,0.496646
786,9.84698,4.90339,0.58963
787,9.98468,4.91703,0.682716
788,10.1172,4.929,0.776209
789,10.2445,4.93902,0.870469
790,10.367,4.9469,0.966294
791,10.4849,4.95255,1.06378
