,X
453,16.299352510032648
454,16.67730868310811
455,17.033694141953262
456,17.373167657613493
457,17.728945052057995
458,18.154593683427393
459,18.603237279336128
460,18.98168853209401
461,19.281962494703222
462,19.555861116155754
463,19.700358942117035
464,19.780563444289044
465,19.827950608407733
466,19.905023809400305
467,19.997375799982578
468,20.10636688511211
469,20.231818660644706
470,20.326591709652575
471,20.449136824613646
472,20.567722086955314
473,20.73769116207778
474,20.906281063879376
475,21.110987168046975
476,21.323558359348183
477,21.555271893567365
478,21.788781990603255
479,22.007655896791945
480,22.246430210389775
481,22.50538866606844
482,22.786308114948255
483,23.0686375035217
484,23.394071923164105
485,23.715927182100017
486,24.067660421607826
487,24.416297785339182
488,24.77358419609328
489,25.29201573171146
490,25.439099966905786
491,25.638528149039473
492,25.881060403234002
493,26.211066153222276
494,26.5384065777301
495,26.923197921513463
496,27.39960301446513
497,27.90910528474147
498,28.484489644128146
499,29.094574132290234
500,29.743043386858815
501,30.49806814486844
502,31.23299224714031
503,31.97205448273776
504,32.71149237545714
505,33.38690225004594
506,33.994754389067595
507,34.60176480976111
508,35.19727594532862
509,35.79249910219637
510,36.356029822554596
511,36.88484112395352
512,37.39647760558978
513,37.84873099048877
514,38.30573662018902
515,38.695276651742496
516,39.027260883258776
517,39.26570428076751
518,39.519918392306494
519,39.851543837672466
520,40.13306263512003
521,40.338050656016456
522,40.546833331972486
523,40.73786800178146
524,40.99820920225833
525,41.22958826037799
526,41.48452062174298
527,41.751519627107804
528,41.97549481916013
529,42.095103953807325
530,42.14416114118402
531,42.20797415284349
532,42.242359474543626
533,42.214464097724246
534,42.14030924702079
535,42.050957454735
536,41.934823368473204
537,41.86618009747125
538,41.80011289658219
539,41.75598313541057
540,41.75705386627143
541,41.81908801972393
542,41.88510885157825
543,41.91251460283057
544,41.91090608589046
545,41.89493364473125
546,41.87090757837148
547,41.86756820953275
548,41.91848114175699
549,42.033113028263095
550,42.2998703157608
551,42.6148890895943
552,42.880351059179006
553,43.04185703400581
554,43.10030554646809
555,43.328886297670294
556,43.57125935655557
557,43.74797891601856
558,43.86372496980882
559,44.00341200520567
560,44.19746087394521
561,44.41987771721008
562,44.65431719793177
563,44.8601329173485
564,45.0427233947784
565,45.21516265283896
566,45.22903361457578
567,45.078321863552354
568,44.772970524790686
569,44.40473918722541
570,43.97758826865037
571,43.8391634957622
572,43.91239619815289
573,44.02584124089559
574,44.11488738996131
575,44.228254468352155
576,44.24273011339389
577,44.18095800708298
578,44.04422850925462
579,43.92426707913589
580,43.5708957191627
581,43.13974276282749
582,42.60284447205752
583,42.00323116872883
584,41.46998261089705
585,41.028710164314184
586,40.72630064973822
587,40.49353339246935
588,40.29559304159319
589,40.12003263705564
590,39.83801979546623
591,39.60598968827582
592,39.43844967101568
593,39.17769071540004
594,38.95540562203728
595,38.7494049889969
596,38.4937801368046
597,38.1533475366624
598,37.703935966263835
599,37.144924807591025
