,X,Y,Z
297,9.12531,1.58454,4.38397
298,9.27834,1.58156,4.35672
299,9.44531,1.57775,4.34683
300,9.62704,1.57278,4.35644
301,9.82429,1.56625,4.38705
302,10.0376,1.55774,4.43942
303,10.2674,1.54678,4.5136
304,10.5141,1.53284,4.60866
305,10.7778,1.51544,4.72294
306,11.0589,1.49407,4.85402
307,11.3572,1.46833,4.99906
308,11.673,1.43785,5.15459
309,12.0062,1.40236,5.31702
310,12.3571,1.36175,5.48261
311,12.7257,1.31602,5.64773
312,13.1125,1.26528,5.80898
313,13.5179,1.20982,5.96307
314,13.9426,1.15006,6.10692
315,14.3873,1.08661,6.23798
316,14.8527,1.02018,6.35401
317,15.3396,0.951711,6.45304
318,15.8487,0.882213,6.53357
319,16.3805,0.812772,6.59467
320,16.9356,0.744598,6.63573
321,17.5142,0.678825,6.65715
322,18.1164,0.616611,6.65991
323,18.742,0.558937,6.64588
324,19.3906,0.506611,6.61803
325,20.0616,0.460235,6.5805
326,20.7543,0.420011,6.53824
327,21.4674,0.385807,6.49756
328,22.2,0.357086,6.46518
329,22.9504,0.332891,6.4486
330,23.717,0.311923,6.45536
331,24.4981,0.292525,6.49269
332,25.2915,0.272742,6.5673
333,26.0953,0.250478,6.68462
334,26.9073,0.223518,6.84888
335,27.7251,0.189625,7.06283
336,28.5464,0.146735,7.32757
337,29.3689,0.0929555,7.64247
338,30.1901,0.0267343,8.00577
339,31.0073,-0.0530298,8.41413
340,31.8179,-0.147029,8.86315
341,32.619,-0.25546,9.34729
342,33.4076,-0.378118,9.86022
343,34.1807,-0.514352,10.3945
344,34.9346,-0.663093,10.9418
345,35.6656,-0.822897,11.4926
346,36.3695,-0.992038,12.0362
347,37.0419,-1.16848,12.5611
348,37.6779,-1.34991,13.0548
349,38.2725,-1.53397,13.5051
350,38.8206,-1.71804,13.8998
351,39.3173,-1.89967,14.2287
352,39.7579,-2.07628,14.4831
353,40.1384,-2.24549,14.6575
354,40.4552,-2.40504,14.7497
355,40.7054,-2.55279,14.7607
356,40.887,-2.68701,14.6949
357,40.9987,-2.80607,14.5601
358,41.0404,-2.90867,14.3664
359,41.0123,-2.9939,14.1257
360,40.9157,-3.06103,13.8513
361,40.7525,-3.10969,13.5564
362,40.525,-3.13969,13.2541
363,40.2361,-3.15112,12.9561
364,39.8888,-3.14425,12.672
365,39.4865,-3.11964,12.4096
366,39.0324,-3.07799,12.1738
367,38.5298,-3.02014,11.9669
368,37.9818,-2.94713,11.7889
369,37.3912,-2.86011,11.6374
370,36.7606,-2.76032,11.5083
371,36.0921,-2.64915,11.3965
372,35.3879,-2.52813,11.2961
373,34.6494,-2.39892,11.2013
374,33.8783,-2.26332,11.1066
375,33.0761,-2.12327,11.0073
376,32.2445,-1.98077,10.8996
377,31.3853,-1.83787,10.7811
378,30.5009,-1.69645,10.6498
379,29.5937,-1.55832,10.5058
380,28.6667,-1.42498,10.3493
381,27.7233,-1.2977,10.1819
382,26.767,-1.17736,10.0059
383,25.8015,-1.06445,9.8238
384,24.8307,-0.959127,9.63876
385,23.8585,-0.861212,9.45361
386,22.8887,-0.770295,9.27142
387,21.9251,-0.685762,9.09476
388,20.9712,-0.606837,8.92586
389,20.0306,-0.532741,8.76613
390,19.1067,-0.462646,8.61626
391,18.2026,-0.395774,8.47626
392,17.3214,-0.33147,8.34515
393,16.466,-0.269153,8.22133
394,15.6393,-0.208377,8.10293
395,14.844,-0.148802,7.98803
396,14.0827,-0.0902035,7.87472
397,13.3577,-0.0324304,7.76166
398,12.6714,0.0245981,7.64806
399,12.0257,0.0808489,7.53369
400,11.4224,0.136269,7.41909
401,10.8629,0.19067,7.30559
402,10.3485,0.24385,7.19503
403,9.87993,0.295469,7.08982
404,9.45786,0.345144,6.99266
405,9.08269,0.392375,6.90625
406,8.75449,0.436649,6.83316
407,8.47304,0.477408,6.7753
408,8.23783,0.514075,6.73427
409,8.04797,0.546127,6.71041
410,7.90208,0.573063,6.70359
411,7.7983,0.594528,6.7125
412,7.73416,0.610309,6.73508
413,7.70662,0.620327,6.76858
414,7.71192,0.624763,6.80968
415,7.7458,0.623992,6.85508
416,7.80335,0.618665,6.9016
417,7.87937,0.609563,6.94669
418,7.96832,0.597701,6.98848
419,8.06464,0.584184,7.02601
420,8.16283,0.57016,7.05972
421,8.25784,0.556772,7.09088
422,8.34523,0.545073,7.12195
423,8.42135,0.535948,7.1563
424,8.48367,0.530078,7.19726
425,8.53078,0.527866,7.24828
426,8.56245,0.529465,7.31195
427,8.57957,0.534786,7.38939
428,8.58404,0.543548,7.47982
429,8.5784,0.555359,7.5805
430,8.56569,0.569757,7.68664
431,8.54906,0.58628,7.79206
432,8.53151,0.604524,7.88995
433,8.51584,0.624135,7.97363
434,8.50436,0.644812,8.03784
435,8.49883,0.666311,8.0795
436,8.50065,0.688406,8.09796
437,8.51063,0.71089,8.09561
438,8.52925,0.733548,8.07701
439,8.5565,0.756132,8.04871
440,8.59216,0.77836,8.01789
441,8.63547,0.799967,7.99159
442,8.68548,0.820641,7.97568
443,8.74085,0.840123,7.97403
444,8.7999,0.858184,7.98823
445,8.86071,0.874679,8.01754
446,8.92113,0.889562,8.05927
447,8.97889,0.902881,8.10879
448,9.03172,0.914767,8.16077
449,9.07755,0.925429,8.20919
450,9.11444,0.935103,8.24865
451,9.14091,0.944027,8.27403
452,9.15586,0.952424,8.2818
453,9.15868,0.960467,8.26945
454,9.14926,0.968248,8.2359
455,9.12789,0.975839,8.18139
456,9.09529,0.983258,8.10754
457,9.05264,0.990402,8.01668
458,9.00136,0.997201,7.91225
459,8.94302,1.00354,7.79792
460,8.87943,1.00927,7.67771
461,8.81248,1.01423,7.55569
462,8.74396,1.01833,7.43541
463,8.67574,1.02142,7.32052
464,8.60951,1.02339,7.21351
465,8.54687,1.02413,7.11677
466,8.48929,1.02356,7.03169
467,8.43798,1.02159,6.95915
468,8.39393,1.01819,6.89897
469,8.35801,1.0133,6.85092
470,8.33074,1.00693,6.81413
471,8.31258,0.999054,6.78723
472,8.30364,0.98972,6.76909
473,8.30401,0.978954,6.75821
474,8.31349,0.966857,6.75346
475,8.33183,0.953511,6.75372
476,8.35868,0.939061,6.75816
477,8.39363,0.923659,6.76631
478,8.43614,0.907513,6.77748
479,8.48562,0.890879,6.79138
480,8.54153,0.874008,6.80751
481,8.60328,0.857185,6.82522
482,8.67026,0.840716,6.84382
483,8.74198,0.824886,6.86246
484,8.81794,0.809991,6.87973
485,8.89782,0.79625,6.89482
486,8.98132,0.783884,6.90645
487,9.06835,0.773003,6.91377
488,9.15896,0.763659,6.91614
489,9.25339,0.755813,6.91316
490,9.35195,0.749361,6.90508
491,9.45516,0.744099,6.89243
492,9.56355,0.739793,6.87615
493,9.67774,0.73619,6.8575
494,9.79841,0.733005,6.83806
495,9.92618,0.729979,6.81944
496,10.0616,0.726865,6.80326
497,10.2052,0.723465,6.791
498,10.3575,0.71956,6.78387
499,10.5187,0.714937,6.78278
500,10.6892,0.709368,6.78844
501,10.869,0.702547,6.80106
502,11.0587,0.694134,6.82106
503,11.2583,0.683783,6.84847
504,11.4682,0.67106,6.88347
505,11.689,0.65552,6.92638
506,11.9211,0.636705,6.97742
507,12.1654,0.614135,7.03692
508,12.423,0.587352,7.10502
509,12.6949,0.555929,7.18175
510,12.9828,0.519517,7.26658
511,13.2882,0.477819,7.35872
512,13.6131,0.430721,7.4568
513,13.9596,0.378209,7.55919
514,14.3299,0.32039,7.6636
515,14.7265,0.257513,7.76759
516,15.1521,0.189945,7.86848
517,15.6093,0.118083,7.96368
518,16.1009,0.0424229,8.05098
519,16.6297,-0.0365339,8.12855
520,17.1985,-0.118361,8.1958
521,17.8097,-0.2026,8.25324
522,18.4655,-0.288859,8.30276
523,19.1679,-0.37686,8.34771
524,19.9181,-0.466382,8.39317
525,20.7167,-0.557241,8.44532
526,21.5634,-0.649341,8.51122
527,22.4569,-0.742713,8.59811
528,23.3947,-0.837378,8.71276
529,24.3732,-0.933437,8.86069
530,25.3876,-1.03098,9.0454
531,26.4316,-1.13009,9.2679
532,27.4981,-1.23081,9.52647
533,28.5787,-1.33295,9.81642
534,29.6645,-1.43634,10.1304
535,30.7459,-1.54047,10.4589
536,31.8134,-1.64475,10.7913
537,32.8573,-1.74836,11.1164
538,33.8687,-1.85045,11.4239
539,34.8394,-1.95005,11.7054
540,35.7626,-2.04635,11.9553
541,36.6325,-2.13863,12.1715
542,37.4451,-2.22641,12.3559
543,38.1977,-2.30954,12.5138
544,38.8892,-2.38828,12.654
545,39.5196,-2.46318,12.7874
546,40.09,-2.53521,12.926
547,40.6026,-2.60572,13.0816
548,41.0599,-2.67623,13.2642
549,41.4649,-2.74859,13.4811
550,41.8207,-2.82468,13.7361
551,42.1306,-2.90631,14.0292
552,42.3976,-2.99526,14.3565
553,42.625,-3.0929,14.7107
554,42.8154,-3.20023,15.0823
555,42.9719,-3.31764,15.4598
556,43.0976,-3.44483,15.8317
557,43.1954,-3.58106,16.1871
558,43.2689,-3.72488,16.517
559,43.322,-3.87453,16.8155
560,43.3593,-4.02802,17.0794
561,43.3858,-4.18356,17.3099
562,43.4076,-4.33964,17.5114
563,43.4313,-4.4954,17.6916
564,43.464,-4.65036,17.8604
565,43.5133,-4.80473,18.029
566,43.5868,-4.9589,18.2079
567,43.6919,-5.11339,18.4066
568,43.8354,-5.26865,18.6313
569,44.0231,-5.42484,18.8847
